,Ind_ID,GENDER,Car_Owner,Property_Owner,CHILDREN,Annual_income,Type_Income,EDUCATION,Marital_status,Housing_type,Age_Years,Employed_Years,Mobile_phone,Work_Phone,Phone,EMAIL_ID,Type_Occupation,Family_Members,label
564,5089269,F,N,N,0,72000.0,Working,Secondary / secondary special,Single / not married,House / apartment,52.0,4.0,1,1,0,0,Cleaning staff,1,Yes
565,5061207,M,Y,Y,14,225000.0,Working,Secondary / secondary special,Separated,House / apartment,49.0,5.0,1,0,0,0,Drivers,15,Yes
566,5028684,M,N,Y,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,26.0,8.0,1,0,0,1,Laborers,2,Yes
567,5028737,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,11.0,1,0,0,0,Managers,2,Yes
568,5113406,M,Y,Y,0,450000.0,Commercial associate,Higher education,Single / not married,House / apartment,30.0,2.0,1,0,0,1,Sales staff,1,Yes
569,5025741,F,Y,N,0,216000.0,Working,Higher education,Married,Municipal apartment,33.0,1.0,1,0,1,0,Sales staff,2,Yes
570,5045992,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,12.0,1,0,0,0,Laborers,2,Yes
571,5054453,M,Y,Y,0,315000.0,Working,Higher education,Married,House / apartment,49.0,3.0,1,0,0,0,Laborers,2,Yes
572,5024586,F,Y,Y,2,315000.0,State servant,Secondary / secondary special,Married,House / apartment,34.0,3.0,1,0,0,0,Managers,4,Yes
573,5090701,F,N,N,0,594000.0,Pensioner,Higher education,Single / not married,Municipal apartment,48.0,0.0,1,0,0,0,,1,Yes
574,5091929,F,Y,N,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,50.0,2.0,1,0,0,0,,2,Yes
575,5149034,F,N,Y,0,180000.0,State servant,Higher education,Married,House / apartment,48.0,3.0,1,0,0,0,Core staff,2,Yes
576,5114114,M,Y,N,0,157500.0,Working,Secondary / secondary special,Separated,House / apartment,47.0,2.0,1,0,1,0,Security staff,1,Yes
577,5142579,F,Y,Y,1,234000.0,Working,Secondary / secondary special,Single / not married,House / apartment,57.0,8.0,1,0,0,0,,2,Yes
578,5046035,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,59.0,0.0,1,0,0,0,,2,Yes
579,5050756,M,Y,N,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,49.0,11.0,1,1,0,0,Drivers,2,Yes
580,5047853,M,Y,Y,1,292500.0,Commercial associate,Higher education,Married,House / apartment,34.0,9.0,1,0,0,0,,3,Yes
581,5009790,F,N,N,0,198000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,60.0,0.0,1,0,1,0,,1,Yes
582,5135819,F,N,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,53.0,8.0,1,0,0,0,Laborers,2,Yes
583,5092287,F,N,Y,0,247500.0,Pensioner,Higher education,Married,House / apartment,61.0,0.0,1,0,0,0,,2,Yes
584,5105743,M,Y,N,2,112500.0,Working,Higher education,Married,House / apartment,,18.0,1,1,1,0,High skill tech staff,4,Yes
585,5028280,F,N,N,1,157500.0,Commercial associate,Incomplete higher,Married,With parents,33.0,8.0,1,0,0,0,,3,Yes
586,5095896,F,N,N,1,112500.0,Commercial associate,Higher education,Married,House / apartment,44.0,7.0,1,1,1,0,Managers,3,Yes
587,5024352,M,Y,Y,0,585000.0,Commercial associate,Secondary / secondary special,Married,With parents,46.0,5.0,1,0,0,0,Drivers,2,Yes
588,5100027,F,Y,N,0,180000.0,Working,Secondary / secondary special,Married,House / apartment,53.0,32.0,1,0,0,0,Medicine staff,2,Yes
589,5028337,F,Y,N,1,225000.0,Working,Higher education,Single / not married,With parents,38.0,15.0,1,0,0,0,Laborers,2,Yes
590,5090788,F,Y,Y,1,225000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,30.0,4.0,1,0,0,0,Managers,2,Yes
591,5046126,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,56.0,8.0,1,1,1,0,Managers,2,Yes
592,5092265,M,N,Y,0,112500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,49.0,1.0,1,0,0,0,Security staff,2,Yes
593,5143319,F,Y,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,1,0,0,0,,2,Yes
594,5114354,M,Y,N,0,180000.0,Commercial associate,Secondary / secondary special,Married,Municipal apartment,27.0,8.0,1,1,0,0,,2,Yes
595,5117248,F,N,Y,2,112500.0,Working,Secondary / secondary special,Married,House / apartment,36.0,7.0,1,0,0,0,Laborers,4,Yes
596,5024386,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,Municipal apartment,37.0,4.0,1,0,0,0,Sales staff,2,Yes
597,5026178,M,Y,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,53.0,21.0,1,1,0,0,Laborers,2,Yes
598,5033439,M,Y,N,2,270000.0,Working,Higher education,Married,House / apartment,32.0,8.0,1,0,1,0,,4,Yes
599,5089320,F,Y,N,0,135000.0,Commercial associate,Higher education,Married,House / apartment,32.0,2.0,1,1,1,1,High skill tech staff,2,Yes
600,5053872,M,Y,Y,1,157500.0,Working,Secondary / secondary special,Married,House / apartment,32.0,6.0,1,0,0,0,,3,Yes
601,5091735,F,Y,Y,0,243000.0,Working,Secondary / secondary special,Single / not married,House / apartment,40.0,6.0,1,0,0,0,Sales staff,1,Yes
602,5105791,M,N,N,0,121500.0,State servant,Incomplete higher,Single / not married,House / apartment,25.0,4.0,1,1,0,0,Laborers,1,Yes
603,5125928,M,N,Y,1,135000.0,Working,Secondary / secondary special,Married,House / apartment,32.0,2.0,1,0,0,0,Laborers,3,Yes
604,5115662,M,Y,Y,0,225000.0,Commercial associate,Higher education,Single / not married,House / apartment,44.0,7.0,1,0,1,0,Sales staff,1,Yes
605,5029256,M,Y,Y,2,225000.0,Working,Higher education,Married,House / apartment,37.0,3.0,1,0,0,0,Drivers,4,Yes
606,5136029,M,Y,N,0,112500.0,State servant,Secondary / secondary special,Married,House / apartment,54.0,6.0,1,0,0,0,Laborers,2,Yes
607,5037157,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,1,0,,2,Yes
608,5046531,M,Y,N,0,202500.0,Pensioner,Higher education,Married,House / apartment,55.0,0.0,1,0,0,0,,2,Yes
609,5023177,F,N,Y,1,337500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,49.0,13.0,1,1,1,0,Laborers,3,Yes
610,5021967,F,N,N,1,103500.0,Working,Secondary / secondary special,Married,House / apartment,32.0,3.0,1,0,0,0,Sales staff,3,Yes
611,5135530,F,Y,Y,0,99000.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,1,0,0,0,,2,Yes
612,5146534,F,Y,N,1,67500.0,State servant,Secondary / secondary special,Married,House / apartment,42.0,3.0,1,0,0,0,Core staff,3,Yes
613,5126101,F,N,Y,0,112500.0,Pensioner,Secondary / secondary special,Married,House / apartment,58.0,0.0,1,0,1,0,,2,Yes
614,5088161,F,N,Y,0,270000.0,Working,Secondary / secondary special,Single / not married,House / apartment,35.0,3.0,1,0,0,0,Core staff,1,Yes
615,5100394,M,N,Y,1,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,11.0,1,0,0,0,Core staff,3,Yes
616,5079035,F,N,Y,0,135000.0,Pensioner,Lower secondary,Married,House / apartment,62.0,0.0,1,0,0,0,,2,Yes
617,5095631,M,Y,N,1,180000.0,Working,Higher education,Married,House / apartment,31.0,1.0,1,0,0,0,Drivers,3,Yes
618,5113647,F,N,Y,0,225000.0,Working,Incomplete higher,Married,House / apartment,34.0,1.0,1,0,0,1,Managers,2,Yes
619,5046336,F,N,N,1,85500.0,Working,Secondary / secondary special,Civil marriage,House / apartment,28.0,2.0,1,1,0,0,Accountants,3,Yes
620,5028781,F,N,Y,0,135000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,8.0,1,0,0,0,,2,Yes
621,5125730,F,Y,Y,1,119700.0,Working,Higher education,Married,House / apartment,36.0,9.0,1,0,1,0,,3,Yes
622,5023724,M,Y,N,1,495000.0,Working,Secondary / secondary special,Married,House / apartment,28.0,1.0,1,0,1,0,Laborers,3,Yes
623,5116369,M,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,53.0,10.0,1,0,0,0,Drivers,2,Yes
624,5062214,F,N,Y,2,153000.0,Commercial associate,Higher education,Married,House / apartment,36.0,4.0,1,0,0,0,Accountants,4,Yes
625,5009023,F,N,Y,2,216000.0,State servant,Higher education,Married,House / apartment,42.0,9.0,1,0,0,1,,4,Yes
626,5029191,F,N,Y,0,202500.0,Working,Secondary / secondary special,Married,House / apartment,,8.0,1,0,0,0,Sales staff,2,Yes
627,5028946,F,N,Y,0,90000.0,State servant,Secondary / secondary special,Married,House / apartment,48.0,1.0,1,0,0,0,,2,Yes
628,5068470,F,N,N,1,108000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,42.0,2.0,1,0,0,0,Medicine staff,3,Yes
629,5045828,F,N,Y,0,270000.0,Pensioner,Higher education,Married,House / apartment,61.0,0.0,1,0,0,0,,2,Yes
630,5095930,F,N,N,0,76500.0,Pensioner,Secondary / secondary special,Married,House / apartment,56.0,0.0,1,0,1,0,,2,Yes
631,5090049,F,N,Y,0,69372.0,Working,Secondary / secondary special,Married,House / apartment,44.0,1.0,1,1,1,0,Laborers,2,Yes
632,5067730,F,N,Y,1,135000.0,Commercial associate,Incomplete higher,Married,House / apartment,28.0,7.0,1,1,1,0,Managers,3,Yes
633,5092239,F,N,N,0,117000.0,Working,Secondary / secondary special,Married,House / apartment,57.0,6.0,1,0,0,0,,2,Yes
634,5105560,F,N,Y,0,202500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,46.0,12.0,1,0,0,1,Sales staff,2,Yes
635,5099914,F,N,Y,2,126000.0,Working,Secondary / secondary special,Married,House / apartment,27.0,4.0,1,1,1,0,Sales staff,4,Yes
636,5053032,F,N,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,1,0,0,0,,2,Yes
637,5150038,M,N,N,0,180000.0,Working,Secondary / secondary special,Single / not married,With parents,35.0,4.0,1,0,0,0,Drivers,1,Yes
638,5053678,F,Y,Y,0,225000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,33.0,4.0,1,0,1,0,High skill tech staff,1,Yes
639,5087538,M,N,Y,0,81000.0,Commercial associate,Higher education,Single / not married,House / apartment,27.0,5.0,1,0,1,0,Laborers,1,Yes
640,5050440,F,Y,Y,1,157500.0,Working,Incomplete higher,Civil marriage,House / apartment,36.0,8.0,1,0,0,0,,3,Yes
641,5096670,F,N,N,0,90000.0,Pensioner,Secondary / secondary special,Widow,House / apartment,59.0,0.0,1,0,1,0,,1,Yes
642,5061611,M,Y,Y,1,225000.0,Working,Secondary / secondary special,Married,House / apartment,31.0,2.0,1,0,1,0,Drivers,3,Yes
643,5065342,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,1,0,1,0,,2,Yes
644,5041066,F,N,Y,0,103500.0,Working,Secondary / secondary special,Single / not married,House / apartment,48.0,6.0,1,0,0,0,Sales staff,1,Yes
645,5105819,M,Y,N,2,202500.0,Commercial associate,Higher education,Married,House / apartment,32.0,1.0,1,0,0,0,Managers,4,Yes
646,5135460,F,N,Y,3,37800.0,Pensioner,Secondary / secondary special,Married,House / apartment,36.0,0.0,1,0,0,0,,5,Yes
647,5009319,F,Y,N,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,55.0,0.0,1,0,1,1,,2,Yes
648,5091006,F,N,Y,0,157500.0,Commercial associate,Secondary / secondary special,Married,House / apartment,47.0,9.0,1,0,0,0,Laborers,2,Yes
649,5050852,M,N,N,0,180000.0,Commercial associate,Higher education,Single / not married,House / apartment,26.0,4.0,1,0,0,0,High skill tech staff,1,Yes
650,5117202,F,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,37.0,0.0,1,0,0,0,Sales staff,1,Yes
651,5074739,M,N,Y,1,225000.0,Working,Higher education,Married,House / apartment,36.0,10.0,1,0,0,0,Core staff,3,Yes
652,5009472,F,N,N,0,157500.0,Working,Secondary / secondary special,Married,House / apartment,54.0,27.0,1,1,1,0,,2,Yes
653,5135378,F,N,Y,0,387000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,14.0,1,0,0,0,Sales staff,2,Yes
654,5135489,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,28.0,9.0,1,0,0,0,Laborers,4,Yes
655,5067016,M,N,Y,0,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,1.0,1,0,0,0,Drivers,1,Yes
656,5024097,F,Y,N,0,126000.0,State servant,Incomplete higher,Single / not married,House / apartment,33.0,14.0,1,1,0,0,Core staff,1,Yes
657,5008865,F,Y,Y,2,135000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,9.0,1,0,0,0,Laborers,4,Yes
658,5116640,F,N,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,43.0,2.0,1,0,0,1,,3,Yes
659,5089770,M,Y,Y,2,225000.0,Working,Secondary / secondary special,Married,House / apartment,30.0,7.0,1,1,0,0,Laborers,4,Yes
660,5009118,F,N,N,0,157500.0,Commercial associate,Higher education,Separated,With parents,43.0,1.0,1,0,0,0,,1,Yes
661,5042296,M,Y,Y,1,202500.0,Working,Secondary / secondary special,Married,House / apartment,42.0,6.0,1,1,1,0,Drivers,3,Yes
662,5010185,M,N,N,1,247500.0,Working,Secondary / secondary special,Single / not married,House / apartment,46.0,18.0,1,0,1,0,Laborers,2,Yes
663,5090509,M,Y,Y,0,225000.0,Commercial associate,Higher education,Married,House / apartment,30.0,0.0,1,0,0,0,Managers,2,Yes
664,5113006,M,Y,N,1,112500.0,Working,Secondary / secondary special,Married,House / apartment,54.0,6.0,1,0,0,0,Laborers,3,Yes
665,5026368,M,N,Y,1,112500.0,Working,Higher education,Married,House / apartment,37.0,15.0,1,1,1,0,,3,Yes
666,5095905,F,N,N,0,135000.0,State servant,Secondary / secondary special,Single / not married,House / apartment,42.0,4.0,1,0,0,0,Core staff,1,Yes
667,5113440,F,N,Y,0,207000.0,Working,Secondary / secondary special,Single / not married,House / apartment,51.0,7.0,1,0,0,0,Cooking staff,1,Yes
668,5069289,F,N,Y,0,270000.0,Commercial associate,Incomplete higher,Married,House / apartment,41.0,9.0,1,0,0,0,Core staff,2,Yes
669,5135938,F,Y,N,2,315000.0,Working,Secondary / secondary special,Married,House / apartment,43.0,10.0,1,0,0,0,Sales staff,4,Yes
670,5118026,F,N,N,0,315000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,37.0,9.0,1,0,1,0,High skill tech staff,2,Yes
671,5053524,F,N,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,40.0,7.0,1,0,1,0,Managers,2,Yes
672,5010567,F,Y,Y,0,121500.0,Working,Higher education,Married,House / apartment,28.0,5.0,1,0,0,1,Sales staff,2,Yes
673,5046003,F,N,Y,1,225000.0,Working,Secondary / secondary special,Single / not married,House / apartment,41.0,9.0,1,0,1,0,Private service staff,2,Yes
674,5118225,M,Y,N,0,225000.0,Working,Secondary / secondary special,Civil marriage,Office apartment,57.0,9.0,1,0,0,0,Laborers,2,Yes
675,5036187,F,Y,Y,1,157500.0,Pensioner,Secondary / secondary special,Married,House / apartment,57.0,0.0,1,0,1,0,,3,Yes
676,5050635,F,N,N,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,37.0,8.0,1,0,0,0,Managers,2,Yes
677,5067444,F,Y,Y,0,135000.0,Pensioner,Secondary / secondary special,Married,House / apartment,63.0,0.0,1,0,0,0,,2,Yes
678,5088805,M,Y,Y,0,225000.0,State servant,Secondary / secondary special,Married,House / apartment,38.0,10.0,1,1,1,0,High skill tech staff,2,Yes
679,5117331,F,Y,Y,0,270000.0,Commercial associate,Secondary / secondary special,Separated,House / apartment,41.0,6.0,1,0,1,0,Sales staff,1,Yes
680,5045113,F,N,Y,0,202500.0,Pensioner,Secondary / secondary special,Widow,House / apartment,58.0,0.0,1,0,0,0,,1,Yes
681,5067281,M,N,Y,1,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,36.0,7.0,1,0,0,0,,3,Yes
682,5137385,F,N,N,0,112500.0,Pensioner,Secondary / secondary special,Civil marriage,House / apartment,64.0,0.0,1,0,1,0,,2,Yes
683,5066832,F,Y,Y,0,157500.0,Pensioner,Lower secondary,Married,House / apartment,60.0,0.0,1,0,0,0,,2,Yes
684,5041520,M,Y,Y,0,450000.0,Commercial associate,Higher education,Separated,House / apartment,44.0,2.0,1,1,1,0,,1,Yes
685,5023092,F,N,N,0,202500.0,Working,Secondary / secondary special,Separated,House / apartment,46.0,11.0,1,0,0,0,Laborers,1,Yes
686,5079016,M,Y,Y,2,900000.0,Commercial associate,Higher education,Married,House / apartment,27.0,3.0,1,0,0,0,Managers,4,Yes
687,5035682,F,Y,Y,0,135000.0,Working,Secondary / secondary special,Civil marriage,House / apartment,45.0,23.0,1,0,0,0,Laborers,2,Yes
688,5139761,M,Y,Y,0,337500.0,Working,Higher education,Married,House / apartment,65.0,21.0,1,0,0,0,Laborers,2,Yes
689,5041681,F,N,N,0,94500.0,Pensioner,Secondary / secondary special,Married,House / apartment,,0.0,1,0,1,0,,2,Yes
690,5033906,M,Y,Y,0,90000.0,Pensioner,Secondary / secondary special,Married,House / apartment,50.0,0.0,1,0,0,0,,2,Yes
691,5029251,M,N,Y,0,157500.0,Working,Higher education,Married,House / apartment,38.0,12.0,1,1,0,0,Laborers,2,Yes
692,5091824,M,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,40.0,16.0,1,0,0,0,Laborers,1,Yes
693,5132569,F,N,Y,1,112500.0,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,41.0,4.0,1,0,1,0,Sales staff,3,Yes
694,5021490,M,N,Y,0,135000.0,Working,Secondary / secondary special,Single / not married,House / apartment,29.0,2.0,1,0,1,0,Sales staff,1,Yes
695,5035859,F,N,Y,0,270000.0,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,58.0,7.0,1,0,0,0,Accountants,1,Yes
696,5022025,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,4.0,1,0,0,0,,1,Yes
697,5116613,M,N,Y,0,225000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,32.0,10.0,1,0,0,0,,2,Yes
698,5115884,F,N,Y,0,54000.0,Pensioner,Higher education,Married,House / apartment,67.0,0.0,1,0,0,0,,2,Yes
699,5010303,F,N,Y,0,189000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,55.0,17.0,1,1,1,0,,2,Yes
700,5142496,F,Y,Y,1,135000.0,Commercial associate,Higher education,Married,House / apartment,42.0,8.0,1,0,0,0,Private service staff,3,Yes
701,5046398,F,N,Y,0,157500.0,Pensioner,Secondary / secondary special,Single / not married,House / apartment,66.0,0.0,1,0,0,0,,1,Yes
702,5125585,F,N,Y,0,121500.0,Pensioner,Secondary / secondary special,Married,House / apartment,62.0,0.0,1,0,1,0,,2,Yes
703,5113302,M,N,Y,1,180000.0,Working,Higher education,Married,With parents,43.0,5.0,1,0,0,0,Cooking staff,3,Yes
704,5139321,F,N,Y,0,121500.0,Pensioner,Higher education,Widow,House / apartment,66.0,0.0,1,0,0,0,,1,Yes
705,5053918,F,Y,N,0,225000.0,Working,Higher education,Civil marriage,House / apartment,40.0,7.0,1,0,0,0,Managers,2,Yes
706,5067102,F,N,N,0,180000.0,Commercial associate,Secondary / secondary special,Single / not married,Municipal apartment,46.0,12.0,1,0,0,0,Sales staff,1,Yes
707,5022118,M,N,Y,0,315000.0,Working,Secondary / secondary special,Married,House / apartment,54.0,3.0,1,0,0,0,Laborers,2,Yes
708,5022954,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Married,House / apartment,50.0,1.0,1,1,0,0,,2,Yes
709,5047667,F,N,N,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,24.0,1.0,1,0,0,0,,2,Yes
710,5091718,F,Y,Y,0,90000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,39.0,6.0,1,0,0,0,Medicine staff,2,Yes
711,5009586,F,N,N,0,45000.0,Working,Secondary / secondary special,Separated,House / apartment,39.0,2.0,1,0,1,0,Sales staff,1,Yes
712,5097170,M,Y,Y,0,180000.0,State servant,Secondary / secondary special,Married,House / apartment,26.0,7.0,1,0,0,0,Drivers,2,Yes
713,5022015,M,Y,Y,0,112500.0,Working,Secondary / secondary special,Single / not married,House / apartment,27.0,4.0,1,0,0,0,,1,Yes
714,5062594,M,Y,Y,1,135000.0,State servant,Higher education,Married,House / apartment,25.0,0.0,1,0,0,1,Core staff,3,Yes
715,5028726,M,N,Y,0,360000.0,Commercial associate,Secondary / secondary special,Married,House / apartment,34.0,11.0,1,0,0,0,Managers,2,Yes
716,5033831,M,Y,Y,0,135000.0,Working,Higher education,Civil marriage,House / apartment,53.0,2.0,1,1,1,0,Laborers,2,Yes
